molecule_chembl_id,bioactivity_class,pIC50,canonical_smiles,molecular_weight,n_hba,n_hbd,logp,ro5_fulfilled
CHEMBL3691773,Inactive,6.573863011213576,COc1ncc(-n2nc3c(c2C(C)C)[C@@H](c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,554.1236086079999,9,0,4.558200000000004,True
CHEMBL3691763,Active,7.828858848971618,COc1ncc(-n2nc3c(c2C(C)C)[C@@H](c2ccc(Cl)cc2)N(c2cc(Cl)c[nH]c2=O)C3=O)c(OC)n1,540.107958544,8,1,4.547800000000003,True
CHEMBL3691750,Inactive,6.953465817249031,COc1ncc(-n2nc3c(c2C(C)C)[C@@H](c2ccc(Cl)cc2C)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,568.139258672,9,0,4.866620000000005,True
CHEMBL3691772,Active,9.368049173740784,COc1ncc(-n2nc3c(c2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,554.1236086079999,9,0,4.558200000000004,True
CHEMBL3691764,Active,9.79317412396815,COc1ncc(-n2nc3c(c2C(C)C)[C@H](c2ccc(Cl)cc2)N(c2cc(Cl)c[nH]c2=O)C3=O)c(OC)n1,540.107958544,8,1,4.547800000000003,True
CHEMBL3691749,Active,9.61798295742513,COc1ncc(-n2nc3c(c2C(C)C)[C@H](c2ccc(Cl)cc2C)N(c2cc(Cl)c(=O)n(C)c2)C3=O)c(OC)n1,568.139258672,9,0,4.866620000000005,True
CHEMBL3693975,Active,7.187086643357144,CS(=O)(=O)NC(=O)[C@@H]1NC2(CCCCC2)[C@@]2(C(=O)Nc3cc(Cl)ccc32)[C@H]1c1cccc(Cl)c1F,539.084860828,5,3,3.8567000000000027,True
CHEMBL3650006,Active,9.0,CS(=O)(=O)NC(=O)c1cc2nc(N3CCO[C@@H]4CCC[C@H]43)n(C[C@H]3CC[C@H](C)CC3)c2c(-c2cncc(Cl)c2)n1,586.21290228,9,1,4.420100000000003,True
CHEMBL3933428,Active,9.0,CS(=O)(=O)NC(=O)c1cc2nc(N3CCO[C@H]4CCC[C@@H]43)n(C[C@H]3CC[C@H](C)CC3)c2c(-c2cncc(Cl)c2)n1,586.21290228,9,1,4.420100000000003,True
CHEMBL513108,Inactive,3.99439055463972,CSC1=C(CCN)c2nc3ccccc3c3ccnc(c23)C1=O,321.0935831,5,1,3.4022000000000014,True
CHEMBL1688289,Inactive,3.7569619513137056,CSc1ccc(CN2C(=O)c3ccccc3C2(OCC2(CO)CC2)c2ccc(Cl)cc2)cc1,479.13219237199996,4,1,5.708100000000006,True
CHEMBL3125699,Active,9.045757490560677,C[C@@H](CS(C)(=O)=O)N1C(=O)[C@@](C)(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@H]1c1ccc(Cl)cc1,511.09869932400005,4,1,4.964700000000004,True
CHEMBL4165669,Inactive,6.164309428507575,C[C@@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)c1cccc(NC(=N)N)c1)c1ccccc1,454.1964679320001,5,7,0.5586700000000014,True
CHEMBL1688285,Inactive,5.050609993355087,C[C@@H](c1ccc(Cl)cc1)N1C(=O)c2ccccc2C1(OCC1(CO)CC1)c1ccc(Cl)cc1,481.12114901999996,3,1,6.200600000000007,True
CHEMBL1688262,Inactive,6.0533021627542585,C[C@@H](c1ccc(Cl)cc1)N1C(=O)c2ccccc2C1(OCCCCO)c1ccc(Cl)cc1,469.12114901999996,3,1,6.200600000000007,True
CHEMBL3649955,Active,7.958607314841775,C[C@@H]1CN(C(=O)C2(C)COC2)C[C@@H](C)N1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,634.278279408,10,1,4.778400000000004,True
CHEMBL3649931,Active,8.301029995663981,C[C@@H]1CN(C(=O)C2CC2)CCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,590.25206466,9,1,4.763400000000004,True
CHEMBL3649957,Active,8.397940008672037,C[C@@H]1CN(C(=O)C2COC2)C[C@@H](C)N1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,620.2626293440001,10,1,4.388300000000004,True
CHEMBL3649950,Active,9.0,C[C@@H]1CN(C(=O)N(C)C)C[C@@H](C)N1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,607.278613756,9,1,4.896900000000004,True
CHEMBL3649857,Active,7.958607314841775,C[C@@H]1CN(C)C(=O)CN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,550.220764532,9,1,3.9832000000000027,True
CHEMBL3649933,Active,8.522878745280337,C[C@@H]1CN(S(C)(=O)=O)C[C@@H](C)N1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,614.21905028,10,1,4.174900000000004,True
CHEMBL3647068,Active,8.397940008672037,C[C@@H]1COCCN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,523.2098655000001,9,1,4.541400000000003,True
CHEMBL3647065,Active,8.154901959985743,C[C@@H]1COC[C@@H](C)N1c1nc2cc(-c3n[nH]c(=O)o3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,537.225515564,9,1,4.929900000000004,True
CHEMBL3647064,Active,8.698970004336019,C[C@@H]1COC[C@@H](C)N1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,537.225515564,9,1,4.929900000000004,True
CHEMBL3649831,Active,8.221848749616356,C[C@@H]1C[C@@H](O)CN1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,523.2098655000001,9,2,4.275800000000004,True
CHEMBL4173588,Inactive,6.568636235841013,C[C@H](NC(=O)[C@H](CC(=O)O)NC(=O)CNC(=O)c1cccc(NC(=N)N)c1)c1ccccc1,454.1964679320001,5,7,0.5586700000000014,True
CHEMBL182051,Inactive,4.522878745280337,C[C@H](c1ccc(Cl)cc1)N(C(=O)/C=C/c1ccccc1)[C@H](C(N)=O)c1ccc(Cl)cc1,452.105833304,2,1,5.823000000000004,True
CHEMBL1688284,Inactive,5.055517327849831,C[C@H](c1ccc(Cl)cc1)N1C(=O)c2ccccc2C1(OCC1(CO)CC1)c1ccc(Cl)cc1,481.12114901999996,3,1,6.200600000000007,True
CHEMBL1688263,Inactive,5.6020599913279625,C[C@H](c1ccc(Cl)cc1)N1C(=O)c2ccccc2C1(OCCCCO)c1ccc(Cl)cc1,469.12114901999996,3,1,6.200600000000007,True
CHEMBL378662,Inactive,5.809668301829708,C[C@H](c1ccc(Cl)cc1N)N1C(=O)c2cc(I)ccc2N(C(=O)CN2CCNCC2)C(=O)[C@@H]1c1ccc(Cl)cc1,691.061393116,6,2,4.903300000000004,True
CHEMBL3649890,Active,7.853871964321762,C[C@H]1CC[C@H](Cn2c(N3C4CCC3C(O)C4)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,535.2098655000001,9,2,4.418300000000004,True
CHEMBL3649873,Active,7.721246399047171,C[C@H]1CC[C@H](Cn2c(N3CCC34COC4)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,521.194215436,9,1,4.2954000000000025,True
CHEMBL3649849,Active,9.0,C[C@H]1CC[C@H](Cn2c(N3CCCC3c3cnn[nH]3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,560.216347848,10,2,4.775900000000004,True
CHEMBL3650013,Active,8.0,C[C@H]1CC[C@H](Cn2c(N3CCC[C@H]3CF)nc3cc(-c4n[nH]c(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,524.2215134800001,7,2,4.989700000000004,True
CHEMBL3649833,Active,8.522878745280337,C[C@H]1CC[C@H](Cn2c(N3CCC[C@H]3CF)nc3cc(C(=O)O)nc(-c4cncc(Cl)c4)c32)CC1,485.19938106800004,6,1,5.609500000000005,True
CHEMBL3649816,Active,7.366531544420414,C[C@H]1CC[C@H](Cn2c(N3CCOC4CC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,521.194215436,9,1,4.293800000000003,True
CHEMBL3649906,Active,7.67778070526608,C[C@H]1CC[C@H](Cn2c(N3CCOC4CCOCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,565.220430184,10,1,4.310400000000003,True
CHEMBL3649836,Active,7.5376020021010435,C[C@H]1CC[C@H](Cn2c(N3CCOC4COCC43)nc3cc(-c4noc(=O)[nH]4)cc(-c4cncc(Cl)c4)c32)CC1,550.209531152,9,1,4.525300000000003,True
CHEMBL3649907,Active,7.2262135550188065,C[C@H]1CC[C@H](Cn2c(N3CCOC4COCC43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,551.20478012,10,1,3.920300000000003,True
CHEMBL3653330,Inactive,6.950781977329818,C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccccc3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cccnn4)c32)CC1,552.2597368840001,10,1,4.635800000000003,True
CHEMBL3653329,Active,7.142667503568731,C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccccc3)nc3cc(-c4noc(=O)[nH]4)nc(-c4ccnnc4)c32)CC1,552.2597368840001,10,1,4.635800000000003,True
CHEMBL3653328,Inactive,6.924453038607469,C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccccc3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cnccn4)c32)CC1,552.2597368840001,10,1,4.635800000000003,True
CHEMBL3653327,Active,7.187086643357144,C[C@H]1CC[C@H](Cn2c(N3CCOC[C@H]3c3ccccc3)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncnc4)c32)CC1,552.2597368840001,10,1,4.635800000000003,True
CHEMBL3653322,Active,8.698970004336019,C[C@H]1CC[C@H](Cn2c(N3CCO[C@@H]4CCC[C@H]43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cc(Cl)c[nH]c4=O)c32)CC1,565.220430184,9,2,4.367300000000003,True
CHEMBL3654189,Inactive,6.29073003902417,C[C@H]1CC[C@H](Cn2c(N3CCO[C@@H]4CNCC[C@H]43)nc3cc(-c4noc(=O)[nH]4)nc(-c4cncc(Cl)c4)c32)CC1,564.236414596,10,2,3.8834000000000035,True
CHEMBL3984644,Active,8.698970004336019,C[C@H]1CC[C@H](Cn2c(N3CCO[C@H]4CCC[C@@H]43)nc3cc(-c4nc(=O)o[nH]4)nc(-c4cc(Cl)cnc4O)c32)CC1,565.220430184,10,2,4.779600000000005,True
CHEMBL3649919,Active,7.397940008672037,C[C@H]1CC[C@H](Cn2c(Nc3ccccn3)nc3cc(C(=O)O)nc(-c4cncc(Cl)c4)c32)CC1,476.17275172,7,2,5.8098000000000045,True
CHEMBL3952603,Active,7.958607314841775,C[C@H]1CN(C(=O)C2(C)COC2)C[C@H](C)N1c1nc2cc(-c3nc(=O)o[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,634.278279408,10,1,4.778400000000004,True
CHEMBL3978215,Active,8.301029995663981,C[C@H]1CN(C(=O)C2CC2)CCN1c1nc2cc(-c3nc(=O)o[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,590.25206466,9,1,4.763400000000004,True
CHEMBL3933691,Active,8.397940008672037,C[C@H]1CN(C(=O)C2COC2)C[C@H](C)N1c1nc2cc(-c3nc(=O)o[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,620.2626293440001,10,1,4.388300000000004,True
CHEMBL3958237,Active,9.0,C[C@H]1CN(C(=O)N(C)C)C[C@H](C)N1c1nc2cc(-c3nc(=O)o[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,607.278613756,9,1,4.896900000000004,True
CHEMBL3898360,Active,7.958607314841775,C[C@H]1CN(C)C(=O)CN1c1nc2cc(-c3nc(=O)o[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,550.220764532,9,1,3.9832000000000027,True
CHEMBL3894230,Active,8.522878745280337,C[C@H]1CN(S(C)(=O)=O)C[C@H](C)N1c1nc2cc(-c3nc(=O)o[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,614.21905028,10,1,4.174900000000004,True
CHEMBL3944856,Active,8.397940008672037,C[C@H]1COCCN1c1nc2cc(-c3nc(=O)o[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,523.2098655000001,9,1,4.541400000000003,True
CHEMBL3647069,Inactive,6.977434172101258,C[C@H]1COC[C@H](C)N1c1nc2cc(-c3noc(=O)[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,537.225515564,9,1,4.929900000000004,True
CHEMBL3938767,Active,8.221848749616356,C[C@H]1C[C@H](O)CN1c1nc2cc(-c3nc(=O)o[nH]3)nc(-c3cncc(Cl)c3)c2n1C[C@H]1CC[C@H](C)CC1,523.2098655000001,9,2,4.275800000000004,True
CHEMBL3318767,Active,10.017728766960431,C[C@]1(CC(=O)O)C[C@H](c2cccc(Cl)c2)[C@@H](c2ccc(Cl)cc2)N([C@H](CS(=O)(=O)N2CCOCC2)C2CC2)C1=O,608.1514631680001,5,1,4.972200000000005,True
CHEMBL3355428,Inactive,6.402304814074488,C[C@]1(O)C[C@@H](NC(=O)[C@@H]2NC3(CCC3)[C@@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)C1,517.133525272,4,4,4.030300000000002,True
CHEMBL3355427,Inactive,5.124649303420711,C[C@]1(O)C[C@@H](NC(=O)[C@@H]2NC3(CCC3)[C@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)C1,517.133525272,4,4,4.030300000000002,True
CHEMBL3355429,Active,7.698970004336019,C[C@]1(O)C[C@@H](NC(=O)[C@@H]2NC3(CCCCC3)[C@@]3(C(=O)Nc4cc(Cl)ccc43)[C@H]2c2cccc(Cl)c2F)C1,545.1648254,4,4,4.810500000000004,True
CHEMBL3291437,Inactive,6.2441251443275085,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccc(C#N)c(=O)[nH]1,351.137162164,2,2,4.884100000000004,True
CHEMBL3291217,Inactive,6.00436480540245,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccn[nH]1,299.14224754400004,1,2,5.047220000000004,True
CHEMBL3291433,Inactive,6.356547323513812,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccnc2[nH]c(=S)[nH]c(=O)c12,410.12013219600004,3,3,5.618210000000004,True
CHEMBL3291220,Inactive,6.040958607678906,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccnc2c(C#N)cnn12,375.1483955440001,4,1,5.238500000000005,True
CHEMBL3286447,Inactive,6.443697499232712,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccnc2nc3ccccc3n12,400.16879664000004,3,1,6.520020000000005,True
CHEMBL3291221,Inactive,6.050609993355087,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccnc2ncnn12,351.1483955440001,4,1,4.761820000000004,True
CHEMBL3291222,Inactive,6.075720713938118,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccnc2nnnn12,352.1436445120001,5,1,4.156820000000003,True
CHEMBL3291218,Inactive,6.013228265733755,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccnn1-c1ccccc1,375.17354767200004,2,1,6.509820000000006,True
CHEMBL3291219,Inactive,6.026872146400302,Cc1[nH]c(-c2ccccc2)c(-c2ccccc2)c1-c1ccon1,300.126263132,2,1,5.312120000000004,True
CHEMBL3220312,Active,7.764471553092451,Cc1c(Cl)ccc2c(/C=C3\NC(=O)N(C(C(=O)NC(CO)CO)c4ccc(F)c(F)c4)C3=O)c[nH]c12,518.116853892,5,5,2.5113199999999996,True
CHEMBL5267044,Active,7.481486060122112,Cc1c(Cl)ccc2c(/C=C3\NC(=O)N(Cc4ccc(F)c(F)c4)C3=O)c[nH]c12,401.074260808,2,2,4.500820000000002,True
CHEMBL5204846,Active,7.761953896871204,Cc1c(Cl)ccc2cc(/C=C3\NC(=O)N(C(C(=O)NC(CO)CO)c4ccc(F)c(F)c4)C3=O)[nH]c12,518.116853892,5,5,2.5113200000000004,True
CHEMBL3220087,Inactive,5.481486060122113,Cc1cc(/C=C2\C(=O)NC(=S)N(c3ccccc3)C2=O)c(C)n1-c1ccc(Cl)cc1,435.080825496,4,1,4.578840000000004,True
CHEMBL3220086,Inactive,6.142667503568731,Cc1cc(C=C2C(=O)NC(=S)NC2=O)c(C)n1-c1ccc(Cl)cc1,359.049525368,4,2,2.6618400000000007,True
CHEMBL3691712,Active,8.07132256220391,Cc1cc(Cl)ccc1C1c2c(nn(C3CC3)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,457.112395904,3,0,6.845520000000005,True
CHEMBL3687247,Active,8.522878745280337,Cc1cc(Cl)ccc1C1c2c(nn(CC(=O)N3CCN(C)C(=O)C3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,567.1803952119999,5,0,4.980540000000005,True
CHEMBL3687246,Active,8.356547323513812,Cc1cc(Cl)ccc1C1c2c(nn(CC(=O)N3CCNC(=O)C3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,553.164745148,5,1,4.638340000000004,True
CHEMBL3687269,Active,8.397940008672037,Cc1cc(Cl)ccc1C1c2c(nn(CC(C)(C)O)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,489.138610652,4,1,6.281520000000005,True
CHEMBL3687251,Active,8.657577319177793,Cc1cc(Cl)ccc1C1c2c(nn(CC(O)CO)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,487.142947084,5,2,5.033140000000004,True
CHEMBL3687267,Active,8.602059991327963,Cc1cc(Cl)ccc1C1c2c(nn(CC3CCCO3)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,497.163682528,4,0,6.858940000000006,True
CHEMBL3687301,Active,7.806875401645538,Cc1cc(Cl)ccc1C1c2c(nn(CCC#N)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,470.107644872,4,0,6.424300000000004,True
CHEMBL3687229,Active,8.05551732784983,Cc1cc(Cl)ccc1C1c2c(nn(CCC(C)C)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,487.159346096,3,0,7.556720000000006,True
CHEMBL3687264,Active,7.920818753952375,Cc1cc(Cl)ccc1C1c2c(nn(CCC(C)C)c2C2CC2)C(=O)N1c1cccc(Cl)c1F,485.143696032,3,0,7.310720000000005,True
CHEMBL3687265,Active,8.221848749616356,Cc1cc(Cl)ccc1C1c2c(nn(CCCO)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,475.122960588,4,1,5.893020000000004,True
CHEMBL3687255,Active,8.09151498112135,Cc1cc(Cl)ccc1C1c2c(nn(CCN(C)C)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,488.154595064,4,0,6.072220000000005,True
CHEMBL3687306,Active,8.585026652029182,Cc1cc(Cl)ccc1C1c2c(nn(CCO)c2C(C)C)C(=O)N1c1cc(Cl)ccc1C,457.13238240000004,4,1,5.672240000000006,True
CHEMBL3687302,Active,8.387216143280265,Cc1cc(Cl)ccc1C1c2c(nn(CCO)c2C(C)C)C(=O)N1c1ccc(F)c(Cl)c1,461.107310524,4,1,5.502920000000005,True
CHEMBL3687280,Active,8.229147988357855,Cc1cc(Cl)ccc1C1c2c(nn(CCO)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,461.107310524,4,1,5.502920000000004,True
CHEMBL3687308,Active,7.634512015109101,Cc1cc(Cl)ccc1C1c2c(nn(CCO)c2C2CC2)C(=O)N1c1cccc(Cl)c1F,459.09166046,4,1,5.256920000000004,True
CHEMBL3687304,Active,8.2518119729938,Cc1cc(Cl)ccc1C1c2c(nn(CCO)c2C2CCC2)C(=O)N1c1cccc(Cl)c1F,473.107310524,4,1,5.647020000000004,True
CHEMBL3691736,Inactive,5.680706515894721,Cc1cc(Cl)ccc1[C@@H]1c2c(nn(CCO)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,461.107310524,4,1,5.502920000000004,True
CHEMBL3691735,Active,8.585026652029182,Cc1cc(Cl)ccc1[C@H]1c2c(nn(CCO)c2C(C)C)C(=O)N1c1cccc(Cl)c1F,461.107310524,4,1,5.502920000000004,True
CHEMBL3703656,Inactive,4.3872161432802645,Cc1cc(Cl)cnc1NC(c1cc(C(F)(F)F)ccc1Cl)c1ccc2cccnc2c1O,477.062252152,4,2,7.170920000000004,True
CHEMBL3703665,Inactive,4.619788758288394,Cc1cc(NC(c2cc(Cl)ccc2Cl)c2ccc3cccnc3c2O)ncc1F,427.065445712,4,2,6.291220000000004,True
CHEMBL3703664,Inactive,4.886056647693163,Cc1cc(NC(c2ccccc2Cl)c2ccc3cccnc3c2O)ncc1F,393.1044180640001,4,2,5.637820000000004,True
CHEMBL3627743,Inactive,4.615109203469446,Cc1ccc(-c2cn(CCC[C@H](NC(=O)OCC3c4ccccc4-c4ccccc43)C(=O)O)nn2)cc1,496.211055376,6,2,5.0256200000000035,True
CHEMBL3220094,Inactive,5.075720713938118,Cc1ccc(-n2c(C)cc(/C=C3\C(=O)NC(=S)N(c4ccccc4)C3=O)c2C)cc1,415.13544791199996,4,1,4.233860000000003,True
CHEMBL3220095,Inactive,5.327902142064283,Cc1ccc(-n2c(C)cc(C=C3C(=O)NC(=S)NC3=O)c2C)cc1,339.10414778399996,4,2,2.31686,True
